CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
781,Germany,Male,35,7,92526.15,0,1,1,173837.54,0
777,Germany,Female,46,0,107362.8,1,1,0,487.3,0
679,Germany,Female,30,4,77949.69,1,1,1,121151.46,0
580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1
702,Germany,Female,36,2,105264.88,0,1,1,52909.87,0
582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1
724,Germany,Male,31,9,138166.3,1,1,0,12920.43,0
567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0
821,Germany,Female,31,2,68927.57,1,1,1,25445.0,0
600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1
507,Germany,Male,31,9,111589.67,1,1,0,150037.19,0
606,Germany,Female,27,6,172310.33,1,0,1,111448.92,0
655,Germany,Male,34,7,118028.35,1,1,0,51226.32,1
697,Germany,Male,51,1,147910.3,1,1,1,53581.14,0
504,Germany,Male,42,7,131287.36,0,1,1,149697.78,0
756,Germany,Male,32,0,109528.16,0,1,1,56176.31,0
486,Germany,Male,37,1,101438.0,1,0,0,51364.56,0
653,Germany,Male,31,2,154741.45,0,0,0,25183.01,0
648,Germany,Male,31,7,125681.51,1,0,1,129980.93,0
663,Germany,Female,37,8,155303.71,1,1,0,118716.63,0
613,Germany,Female,43,4,140681.68,1,0,1,20134.07,0
669,Germany,Male,45,1,123949.75,1,0,0,110881.56,0
767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0
679,Germany,Male,58,8,125850.53,0,1,1,87008.17,0
502,Germany,Female,33,6,125241.17,0,1,1,158736.07,0
793,Germany,Male,54,2,128966.13,1,0,0,18633.4,1
727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1
474,Germany,Female,37,5,142688.57,0,1,1,110953.33,0
850,Germany,Female,31,1,130089.56,0,1,1,4466.21,0
850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1
788,Germany,Female,42,6,138650.49,0,1,0,64746.07,0
708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1
632,Germany,Male,42,6,59972.26,0,0,1,148172.94,0
733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0
850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0
663,Germany,Male,37,7,143625.83,0,0,1,176487.05,0
682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1
589,Germany,Female,41,7,92618.62,1,1,1,101178.85,0
620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1
666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0
721,Germany,Female,45,7,138523.2,1,0,0,59604.45,1
572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1
453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1
762,Germany,Male,35,1,117458.51,1,0,1,178361.48,1
807,Germany,Female,42,9,105356.09,0,1,1,130489.37,0
626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0
850,Germany,Female,31,4,164672.66,1,0,1,61936.1,0
737,Germany,Female,45,2,99169.67,0,1,1,78650.95,0
730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0
748,Germany,Female,40,3,103499.09,0,0,0,38153.19,0
753,Germany,Female,38,9,151766.71,1,1,1,180829.99,0
699,Germany,Male,36,2,123601.56,0,1,0,103557.85,0
570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1
552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1
724,Germany,Male,31,2,160997.54,0,0,1,64831.36,0
779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1
646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1
636,Germany,Male,30,8,141787.31,0,1,1,109685.61,0
778,Germany,Female,35,1,151958.19,0,1,1,131238.37,1
550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1
665,Germany,Female,43,2,116322.27,0,1,0,35640.12,1
647,Germany,Male,30,6,143138.91,0,1,0,2955.46,0
768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1
666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0
700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0
651,Germany,Female,37,10,117791.06,0,1,1,75837.58,0
850,Germany,Female,47,4,99219.47,0,1,1,122141.13,0
658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0
718,Germany,Male,43,5,132615.73,0,1,0,32999.1,0
538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0
824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0
609,Germany,Female,64,6,113317.1,1,1,0,108258.22,1
563,Germany,Male,44,7,105007.31,0,1,1,197812.16,0
674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1
576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1
566,Germany,Male,54,4,118614.6,0,1,1,172601.62,0
545,Germany,Male,37,9,95829.13,0,0,1,104936.88,0
500,Germany,Male,30,2,125495.64,0,1,1,68807.47,0
595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0
580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0
711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0
630,Germany,Female,51,0,108449.23,0,0,0,88372.69,1
611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
584,Germany,Female,62,9,137727.34,0,0,1,121102.9,0
705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1
598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1
586,Germany,Male,37,8,167735.69,0,0,1,104665.79,0
561,Germany,Male,49,5,94754.0,1,1,1,26691.31,0
615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0
708,Germany,Male,42,9,176702.36,0,1,1,104804.74,0
797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0
619,Germany,Female,42,8,132796.04,0,1,1,191821.35,1
674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0
599,Germany,Male,40,10,137456.28,0,1,1,14113.11,0
680,Germany,Female,31,3,127331.46,0,1,1,176433.6,0
598,Germany,Male,19,3,150348.37,1,1,1,173784.04,0
822,Germany,Female,46,3,115074.02,0,1,0,26249.86,0
723,Germany,Female,64,3,110357.0,1,0,0,141977.54,1
705,Germany,Male,42,8,166685.92,0,1,1,55313.51,0
661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1
501,Germany,Male,38,9,88977.39,0,0,1,133403.07,0
517,Germany,Female,59,8,154110.99,0,1,0,101240.08,1
520,Germany,Female,23,3,116022.53,0,1,1,37577.66,0
790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0
660,Germany,Male,39,9,134599.33,0,1,0,183095.87,0
750,Germany,Male,42,8,151836.36,0,1,0,68695.38,0
453,Germany,Male,45,5,83624.55,0,0,0,36899.62,0
492,Germany,Male,51,8,117808.74,0,1,1,67311.12,0
612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1
809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1
526,Germany,Male,61,6,133845.28,0,1,1,45180.8,0
660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0
705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0
713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1
634,Germany,Male,64,5,108891.7,1,1,0,10078.02,0
770,Germany,Female,46,5,141788.63,0,0,0,164967.21,0
723,Germany,Female,47,10,90450.0,0,0,0,103379.31,1
614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1
608,Germany,Female,48,2,127924.25,0,1,0,32202.61,0
612,Germany,Male,46,9,161450.03,1,1,1,96961.0,1
666,Germany,Male,64,1,53102.854400000004,0,1,1,112222.64,0
757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0
684,Germany,Male,18,9,90544.0,1,0,1,4777.23,0
638,Germany,Male,42,8,145177.84,1,1,0,193471.74,1
694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1
543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1
777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0
842,Germany,Female,35,9,119948.09,1,1,0,48217.97,1
605,Germany,Male,28,10,113690.83,1,1,0,33114.24,0
549,Germany,Female,55,1,137592.31,0,0,1,116548.02,1
764,Germany,Male,34,6,108760.27,0,1,0,166324.79,1
627,Germany,Male,30,3,128770.88,0,1,1,40199.01,0
685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1
683,Germany,Female,49,7,108797.63,0,0,0,140763.18,0
561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1
850,Germany,Male,29,1,154640.41,1,1,1,164039.51,0
792,Germany,Female,50,4,146710.76,1,1,0,16528.4,1
636,Germany,Male,64,7,136709.35,1,0,1,66753.1,1
850,Germany,Male,43,5,129305.09,0,0,1,19244.58,0
749,Germany,Female,33,10,76692.22,1,0,1,30396.43,0
606,Germany,Male,38,3,99897.53,1,0,0,37054.65,0
584,Germany,Female,31,6,152622.34,1,1,0,99298.8,0
458,Germany,Male,44,7,84386.57,1,1,0,178642.73,0
502,Germany,Male,33,5,174673.65,0,1,0,33300.56,0
660,Germany,Male,46,5,109019.65,0,1,1,33680.56,0
698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1
619,Germany,Female,52,8,124099.13,1,0,0,23904.52,0
684,Germany,Male,59,9,122471.09,1,0,1,15807.07,0
608,Germany,Male,34,3,106288.54,1,1,1,36639.25,0
603,Germany,Female,55,7,127723.25,0,1,0,139469.11,1
756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0
532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0
684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1
647,Germany,Female,33,3,168560.46,0,0,0,90270.16,0
774,Germany,Male,42,2,132193.94,0,1,1,162865.52,0
542,Germany,Male,25,8,139330.1,1,0,0,54372.37,0
581,Germany,Male,50,2,143829.2,0,1,0,181224.24,1
594,Germany,Female,23,4,104753.84,0,1,0,56756.52,1
648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1
569,Germany,Female,32,8,145330.43,1,1,1,132038.65,0
537,Germany,Female,47,4,124192.28,0,1,1,50881.51,0
706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1
586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1
643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0
758,Germany,Male,64,6,112595.85,1,1,0,35865.44,1
743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0
666,Germany,Female,59,8,152614.51,0,1,1,188782.3,0
580,Germany,Female,33,7,131647.01,0,0,0,79775.19,0
766,Germany,Female,28,3,62717.84,0,1,1,13182.43,0
644,Germany,Male,35,5,161591.11,0,1,1,63795.62,0
611,Germany,Female,29,4,78885.88,0,1,1,26927.69,0
639,Germany,Female,46,10,110031.09,0,1,1,133995.59,0
641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0
850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1
716,Germany,Female,30,2,185160.94680000003,0,0,0,65464.66,0
600,Germany,Male,57,9,138456.03,0,1,1,103548.25,0
678,Germany,Male,48,2,101099.9,0,0,1,193476.04,0
706,Germany,Male,64,1,123276.69,0,1,1,86507.88,1
628,Germany,Female,28,3,153538.13,0,1,0,110776.01,0
683,Germany,Female,39,2,53102.854400000004,0,1,1,86019.48,0
558,Germany,Male,26,1,148853.29,0,1,1,24411.02,0
805,Germany,Male,24,6,143221.35,0,1,0,186035.72,0
613,Germany,Male,38,9,126265.88,0,0,0,15859.95,0
637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1
592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0
516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0
746,Germany,Female,33,2,107868.14,0,1,1,146192.4,0
622,Germany,Male,33,3,96926.12,0,1,0,48553.77,0
732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0
850,Germany,Female,34,3,129668.43,0,1,1,88743.99,0
634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1
564,Germany,Female,30,0,100954.88,0,0,0,134175.15,0
637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1
751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0
592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0
716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1
641,Germany,Male,42,3,121765.37,0,1,1,166516.84,0
608,Germany,Female,30,2,91057.37,0,1,0,132973.17,0
599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0
545,Germany,Male,33,1,132527.9,0,0,1,107429.71,0
696,Germany,Female,27,2,96129.32,0,1,1,5983.7,0
519,Germany,Female,21,1,151701.45,0,1,1,170138.68,1
465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0
829,Germany,Male,28,3,132405.52,0,1,0,104889.2,1
747,Germany,Male,36,8,102603.3,0,1,1,180693.61,0
716,Germany,Male,41,8,126145.54,0,1,1,138051.19,0
591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0
467,Germany,Male,51,10,114514.71,0,1,0,177784.68,1
638,Germany,Female,26,1,105249.76,0,1,1,23491.09,0
459,Germany,Male,50,5,109387.9,1,1,0,155721.15,0
632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1
613,Germany,Female,50,5,101242.98,0,1,0,12493.61,0
734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0
605,Germany,Female,56,1,74129.18,0,1,1,62199.78,1
686,Germany,Male,29,3,185160.94680000003,1,1,0,64679.07,0
525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1
730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1
816,Germany,Female,34,2,108410.87,0,1,0,102908.91,0
663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1
549,Germany,Male,34,6,185160.94680000003,0,1,0,109538.35,0
453,Germany,Male,49,3,137115.16,1,1,0,146516.86,1
504,Germany,Male,43,5,134740.19,0,1,0,181430.91,0
619,Germany,Male,29,4,98955.87,1,0,1,131712.51,0
617,Germany,Male,44,9,53102.854400000004,0,1,0,53294.17,0
791,Germany,Male,31,1,130240.33,1,0,0,96546.55,0
780,Germany,Male,51,4,126725.25,1,1,0,195259.31,1
777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0
817,Germany,Female,27,7,129810.6,1,1,1,59259.44,0
569,Germany,Male,30,6,106629.49,1,0,1,44114.88,0
576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0
608,Germany,Male,28,4,96679.71,1,1,1,49133.45,0
541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1
692,Germany,Male,24,2,120596.93,1,0,1,180490.53,0
850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1
581,Germany,Female,43,5,93259.57,0,1,0,141035.65,1
561,Germany,Female,45,2,168085.38,0,0,1,115719.08,0
479,Germany,Male,51,1,107714.74,0,1,0,86128.21,1
453,Germany,Male,35,6,126803.34,0,1,1,161133.4,0
677,Germany,Female,36,10,68806.84,1,1,0,33075.24,0
492,Germany,Female,49,2,151249.45,0,1,1,167237.94,0
640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1
791,Germany,Female,33,10,130229.71,0,0,0,54019.93,1
629,Germany,Female,38,9,123948.85,1,1,0,76053.07,0
729,Germany,Male,39,6,127415.85,1,1,1,184977.2,1
651,Germany,Male,35,8,110067.71,1,1,0,127678.95,1
613,Germany,Male,33,3,155736.42,0,1,1,57751.21,0
710,Germany,Female,24,7,103099.17,0,1,0,173276.62,0
584,Germany,Female,36,4,109646.83,1,1,1,70240.79,0
642,Germany,Female,39,8,128264.03,1,1,0,61792.76,1
492,Germany,Female,38,8,57068.43,0,1,0,188974.81,0
760,Germany,Male,29,5,103607.24,0,0,1,86334.64,0
453,Germany,Male,64,9,119496.87,1,1,0,125848.88,0
790,Germany,Female,25,5,152885.77,1,1,0,58214.79,0
768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1
713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0
599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1
757,Germany,Male,31,1,127320.36,0,1,0,163170.32,0
678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0
722,Germany,Female,40,6,89175.06,0,0,1,152883.95,0
506,Germany,Female,59,3,185160.94680000003,1,1,0,78365.75,0
577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0
477,Germany,Female,39,4,182491.57,1,1,0,185830.72,0
706,Germany,Male,32,5,88348.43,0,1,1,104181.78,0
679,Germany,Male,39,2,146186.28,0,1,1,193974.47,0
836,Germany,Female,32,4,109196.67,0,1,0,55218.02,0
704,Germany,Male,41,4,109026.8,0,1,1,43117.1,0
605,Germany,Male,64,2,61319.63,1,0,1,186655.11,0
453,Germany,Male,59,4,110939.3,1,1,0,72846.58,1
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0
588,Germany,Female,37,7,70258.88,0,1,0,139607.61,0
758,Germany,Male,32,4,162657.64,0,1,1,115525.13,0
787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1
766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1
790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1
505,Germany,Female,25,5,114268.85,0,1,1,126728.27,0
633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0
629,Germany,Female,37,1,53102.854400000004,0,0,0,49676.33,0
637,Germany,Male,28,3,123675.69,1,1,1,166458.41,0
640,Germany,Female,30,5,53102.854400000004,1,0,1,141446.01,0
618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1
787,Germany,Female,42,2,74483.97,0,0,1,44273.91,0
753,Germany,Male,32,5,159904.79,1,1,0,148811.14,0
748,Germany,Female,31,1,99557.94,1,1,0,199255.32,0
624,Germany,Female,40,3,149961.99,0,1,0,104610.86,0
783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0
766,Germany,Female,28,4,90696.78,1,0,1,21597.2,0
644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1
598,Germany,Female,50,5,88379.81,0,0,1,64157.24,1
733,Germany,Male,48,7,85915.52,1,1,1,23860.5,0
615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1
555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1
564,Germany,Male,33,3,109341.87,1,1,0,75632.78,0
645,Germany,Male,49,4,160133.88,1,0,1,88391.97,0
786,Germany,Female,33,0,122325.58,1,0,0,34712.34,1
553,Germany,Female,25,7,128524.19,0,1,0,20682.46,0
849,Germany,Female,49,9,132934.89,1,1,0,171056.65,1
520,Germany,Male,43,3,150805.17,0,0,1,25333.03,1
642,Germany,Female,36,2,124495.98,0,1,1,57904.22,1
703,Germany,Male,39,1,141559.5,1,1,1,31257.1,1
587,Germany,Female,49,7,155393.98,0,1,0,13308.2,1
556,Germany,Female,31,1,128663.81,0,1,0,125083.29,0
686,Germany,Male,33,9,141918.09,0,0,1,184036.47,0
557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1
622,Germany,Female,34,7,98675.74,1,1,0,138906.85,1
684,Germany,Male,37,1,126817.13,0,1,1,29995.83,1
813,Germany,Female,29,5,106059.4,1,0,0,187976.88,1
850,Germany,Male,44,2,112755.34,0,0,0,158171.36,0
565,Germany,Female,38,7,145400.69,0,1,1,83844.79,0
614,Germany,Female,37,6,96340.81,0,1,1,139377.24,1
522,Germany,Male,32,8,124450.36,0,1,1,165786.1,0
550,Germany,Male,36,2,113877.23,0,1,0,174921.91,0
619,Germany,Male,38,10,84651.79,1,1,1,184754.26,0
739,Germany,Male,32,3,102128.27,1,1,0,63981.37,1
769,Germany,Male,60,9,148846.39,1,1,0,192831.67,1
630,Germany,Male,29,6,131354.39,1,0,1,9324.31,1
767,Germany,Female,45,7,132746.2,0,1,0,26628.88,1
549,Germany,Male,36,6,139422.37,1,0,0,83983.39,1
586,Germany,Female,47,5,157099.47,0,1,1,65481.86,0
829,Germany,Male,36,4,81795.74,0,1,0,90106.94,0
600,Germany,Female,29,6,74430.1,0,1,1,96051.1,0
528,Germany,Male,32,2,99092.45,1,0,1,111149.98,0
683,Germany,Female,39,2,100062.16,0,1,0,109201.43,0
677,Germany,Female,26,6,98723.67,1,0,1,151146.67,0
548,Germany,Female,36,2,108913.84,0,1,1,140460.01,0
850,Germany,Male,28,2,101100.22,0,1,1,35337.31,0
628,Germany,Male,33,8,152143.89,1,1,1,32174.03,0
512,Germany,Male,41,7,122403.24,1,0,1,37439.9,1
707,Germany,Female,48,7,105086.74,1,1,1,180344.69,1
619,Germany,Male,23,5,132725.1,1,1,1,143913.33,0
667,Germany,Female,44,5,140406.68,0,0,1,57164.19,0
650,Germany,Female,28,5,122034.4,0,0,1,146663.43,1
633,Germany,Male,58,2,128137.42,0,1,0,147635.33,1
556,Germany,Male,42,0,115915.53,0,0,1,125435.47,1
738,Germany,Female,40,6,114940.67,0,1,1,194895.57,1
706,Germany,Male,34,0,140641.26,0,1,1,77271.91,0
592,Germany,Female,64,5,71816.74,0,1,0,105096.82,1
753,Germany,Female,46,9,113909.69,0,1,0,92320.37,1
671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0
712,Germany,Male,37,7,93978.96,0,1,0,60651.77,0
498,Germany,Male,35,2,121968.11,0,0,1,188343.05,0
653,Germany,Female,38,5,114268.22,0,1,1,89524.83,0
643,Germany,Male,28,9,160858.13,0,1,0,27149.27,0
674,Germany,Female,27,4,111568.01,1,0,1,22026.18,0
724,Germany,Female,35,0,171982.95,0,0,1,167313.07,0
690,Germany,Female,54,1,144027.8,1,1,1,108731.02,1
620,Germany,Female,25,1,137712.01,1,1,1,76197.05,0
484,Germany,Male,40,7,106901.42,0,0,0,118045.98,0
688,Germany,Female,40,8,150679.71,0,0,1,196226.38,0
680,Germany,Male,30,4,108300.27,0,0,1,44384.57,1
513,Germany,Male,34,7,60515.13,1,0,0,124571.09,0
553,Germany,Male,35,2,158584.28,0,1,0,43640.16,0
689,Germany,Male,47,2,118812.5,0,0,0,31121.42,0
687,Germany,Female,47,1,91219.29,1,0,0,158845.49,1
522,Germany,Male,25,1,111432.13,1,1,1,168683.57,0
677,Germany,Female,39,0,111213.64,0,1,1,147578.26,0
627,Germany,Male,28,5,71097.23,1,1,1,130504.49,0
752,Germany,Female,38,10,101648.5,0,1,0,172001.44,0
754,Germany,Male,64,1,136186.44,1,1,1,121529.59,1
650,Germany,Female,46,9,149003.76,0,1,0,176902.83,0
588,Germany,Male,41,2,131341.46,0,0,1,7034.94,0
610,Germany,Male,36,7,115462.02,1,0,1,42581.04,0
758,Germany,Female,23,5,122739.1,1,1,0,102460.84,1
634,Germany,Female,53,3,113781.5,0,1,1,106345.05,1
640,Germany,Male,45,8,120591.19,1,0,0,195123.94,0
602,Germany,Male,38,2,71667.97,0,0,0,137111.89,0
727,Germany,Female,31,3,82729.47,0,1,0,60212.51,0
686,Germany,Male,39,3,129626.19,0,1,1,103220.56,0
684,Germany,Female,26,2,114035.39,1,0,0,96885.19,0
797,Germany,Male,32,1,151922.94,1,1,0,8877.06,0
706,Germany,Male,36,9,58571.18,0,1,0,40774.01,0
453,Germany,Female,38,8,153058.64,1,1,0,99377.27,0
745,Germany,Male,35,4,98270.34,1,1,0,133617.43,0
657,Germany,Male,40,7,99165.84,1,0,1,119333.95,1
706,Germany,Female,44,2,185160.94680000003,0,1,0,65413.41,0
632,Germany,Male,30,2,72549.0,0,0,1,182728.8,0
651,Germany,Male,29,3,121890.06,1,1,0,54530.51,1
626,Germany,Male,27,4,115084.53,0,0,1,26907.43,0
604,Germany,Female,47,4,118907.6,1,0,1,47777.15,1
499,Germany,Female,44,6,77627.33,0,1,0,108222.68,0
850,Germany,Female,30,3,104911.35,0,1,1,42933.26,0
586,Germany,Male,42,6,126704.49,0,1,0,41682.3,0
557,Germany,Female,38,2,129893.56,1,0,0,102076.03,0
773,Germany,Female,36,4,105858.71,1,0,1,4395.45,0
510,Germany,Female,44,4,123070.89,1,1,0,28461.29,1
687,Germany,Male,35,1,125141.24,0,1,1,148537.07,0
542,Germany,Female,35,9,127543.11,0,1,0,468.94,1
609,Germany,Female,40,10,137389.77,0,1,0,170122.22,0
791,Germany,Male,35,5,129828.58,1,1,1,181918.26,1
813,Germany,Male,27,6,111348.15,1,1,0,46422.46,0
667,Germany,Female,42,10,64404.26,0,0,0,26022.37,0
637,Germany,Male,40,9,154309.67,1,1,1,125334.16,1
671,Germany,Female,48,9,116711.06,0,0,0,76373.38,0
691,Germany,Male,30,7,101231.77,0,0,0,156529.44,0
841,Germany,Male,32,2,117070.21,1,1,0,113482.2,0
709,Germany,Male,23,8,73314.04,0,1,0,63446.47,0
778,Germany,Female,48,3,102290.56,0,1,0,182691.31,0
678,Germany,Female,37,2,113383.07,1,1,1,135123.96,0
579,Germany,Male,41,0,141749.68,1,0,1,9201.53,0
697,Germany,Male,43,8,103409.16,1,1,0,66893.28,1
734,Germany,Female,30,7,123040.38,1,1,1,76503.06,0
646,Germany,Male,48,8,169023.33,0,1,1,175657.55,0
706,Germany,Female,47,10,144090.42,1,1,0,140938.95,1
664,Germany,Female,49,5,127421.78,0,1,0,108876.75,1
655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1
705,Germany,Female,37,3,109974.22,1,1,1,36320.87,1
678,Germany,Female,44,2,98009.13,0,0,1,31384.86,0
773,Germany,Male,51,8,116197.65,0,1,1,86701.4,0
761,Germany,Male,62,5,98854.34,1,0,0,86920.97,1
681,Germany,Male,31,4,97338.19,0,0,0,48226.76,0
807,Germany,Male,37,10,130110.45,0,0,1,172097.95,0
820,Germany,Male,39,9,111336.89,1,1,0,16770.31,1
638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1
850,Germany,Male,27,1,101278.25,0,1,1,26265.18,0
741,Germany,Female,19,8,108711.57,0,1,0,24857.25,0
743,Germany,Female,35,1,146781.24,1,1,0,189307.7,0
537,Germany,Male,64,8,103291.25,0,1,1,130664.79,0
681,Germany,Male,38,6,181804.34,0,1,1,57517.71,0
593,Germany,Female,38,5,142658.04,0,0,1,135337.11,0
850,Germany,Female,26,8,123126.29,1,1,0,74425.41,0
637,Germany,Male,43,1,135645.29,0,0,1,101382.86,1
592,Germany,Male,36,10,123187.51,1,0,1,146111.35,0
652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0
611,Germany,Female,49,9,115488.52,0,1,1,138656.81,1
562,Germany,Female,39,6,130565.02,1,1,0,9854.72,1
606,Germany,Male,40,1,144757.97,0,1,1,166656.18,0
729,Germany,Female,39,1,131513.26,1,1,1,193715.0,0
782,Germany,Male,42,7,126428.38,1,1,0,39830.1,0
813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1
526,Germany,Male,34,3,122726.56,1,1,1,46772.36,0
582,Germany,Female,50,6,96486.57,0,1,1,20344.02,0
702,Germany,Male,36,9,90560.48,0,1,0,174268.87,0
645,Germany,Male,47,9,152076.93,1,1,0,121840.2,1
686,Germany,Female,38,2,93569.86,0,0,0,10137.34,1
453,Germany,Male,37,8,114346.3,1,0,1,980.93,1
599,Germany,Female,49,10,143888.22,0,1,1,166236.38,1
657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1
718,Germany,Male,32,9,169947.41,0,1,1,27979.16,0
550,Germany,Male,35,9,129847.75,0,1,0,197325.4,0
625,Germany,Female,55,8,118772.71,0,0,0,135853.62,1
682,Germany,Male,32,2,105163.88,0,1,1,164170.46,0
774,Germany,Male,34,4,120875.23,0,0,1,113407.26,0
702,Germany,Female,23,7,98775.23,1,1,0,114603.96,0
565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1
585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0
568,Germany,Male,26,1,112930.28,0,1,0,22095.73,0
602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1
477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0
737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0
